Year,First Name,County,Sex,Count
2011,JENNIFER,SUFFOLK,F,18
2011,JENNIFER,WESTCHESTER,F,11
2011,JENNIFER,KINGS,F,29
2011,JENNY,QUEENS,F,14
2011,JENNY,KINGS,F,18
2011,AUSTIN,ALBANY,M,5
2011,AUSTIN,OSWEGO,M,7
2011,JEREMIAH,QUEENS,M,63
2011,JEREMIAH,NASSAU,M,19
2011,JEREMIAH,ERIE,M,23
2011,JEREMIAH,ROCKLAND,M,7
2011,JEREMIAH,NIAGARA,M,5
2011,JEREMIAH,MONROE,M,24
2011,JEREMIAH,RICHMOND,M,15
2011,JEREMIAH,SCHENECTADY,M,5
2011,JEREMIAH,SUFFOLK,M,25
2011,JEREMIAH,NEW YORK,M,17
2011,JEREMIAH,BRONX,M,82
2011,JEREMIAH,KINGS,M,110
2011,JEREMIAH,WESTCHESTER,M,17
2011,JEREMIAH,ORANGE,M,9
2011,AUSTIN,KINGS,M,40
2011,AUSTIN,QUEENS,M,40
2011,AUSTIN,ULSTER,M,7
2011,AUSTIN,MONROE,M,14
2011,AUSTIN,JEFFERSON,M,7
2011,AUSTIN,WAYNE,M,5
2011,AUSTIN,NIAGARA,M,9
2011,AUSTIN,BROOME,M,5
2011,AUSTIN,NEW YORK,M,24
2011,AUSTIN,ONEIDA,M,6
2011,JEREMY,NASSAU,M,18
2011,JEREMY,QUEENS,M,50
2011,JEREMY,SUFFOLK,M,24
2011,JEREMY,NEW YORK,M,29
2011,JEREMY,BRONX,M,43
2011,JEREMY,WESTCHESTER,M,8
2011,JEREMY,ROCKLAND,M,12
2011,JEREMY,ERIE,M,5
2011,JEREMY,KINGS,M,36
2011,JEREMY,ONONDAGA,M,5
2011,AUSTIN,ONONDAGA,M,5
2011,AUSTIN,ERIE,M,18
2011,AUSTIN,BRONX,M,10
2011,AUSTIN,NASSAU,M,16
2011,AUSTIN,SUFFOLK,M,21
2011,JERRY,KINGS,M,17
2011,JERRY,QUEENS,M,18
2011,AUSTIN,WESTCHESTER,M,11
2011,ALAN,SUFFOLK,M,9
2011,JESSE,NEW YORK,M,13
2011,JESSE,ERIE,M,6
2011,JESSE,NASSAU,M,15
2011,JESSE,KINGS,M,11
2011,JESSE,SUFFOLK,M,15
2011,ALAN,QUEENS,M,25
2011,ALAN,KINGS,M,43
2011,AUTUMN,ERIE,F,17
2011,AUTUMN,HERKIMER,F,5
2011,AUTUMN,MONROE,F,9
2011,JESSICA,KINGS,F,32
2011,JESSICA,NASSAU,F,16
2011,JESSICA,BRONX,F,14
2011,JESSICA,NEW YORK,F,12
2011,JESSICA,ORANGE,F,6
2011,JESSICA,WESTCHESTER,F,8
2011,JESSICA,SUFFOLK,F,14
2011,JESSICA,QUEENS,F,33
2011,AUTUMN,BROOME,F,5
2011,JESSIE,KINGS,F,10
2011,AUTUMN,BRONX,F,10
2011,AUTUMN,NASSAU,F,5
2011,AUTUMN,JEFFERSON,F,5
2011,AUTUMN,KINGS,F,15
2011,AUTUMN,ONEIDA,F,5
2011,AUTUMN,NIAGARA,F,9
2011,JESUS,KINGS,M,20
2011,JESUS,BRONX,M,16
2011,JESUS,WESTCHESTER,M,5
2011,JESUS,QUEENS,M,19
2011,JESUS,NEW YORK,M,15
2011,AUTUMN,QUEENS,F,10
2011,AUTUMN,SUFFOLK,F,9
2011,JILLIAN,SUFFOLK,F,18
2011,JILLIAN,NASSAU,F,10
2011,JIMMY,KINGS,M,15
2011,JIMMY,SUFFOLK,M,5
2011,JOANNA,KINGS,F,31
2011,JOANNA,QUEENS,F,21
2011,JOAQUIN,NEW YORK,M,12
2011,JOAQUIN,KINGS,M,13
2011,JOCELYN,SUFFOLK,F,13
2011,JOCELYN,KINGS,F,24
2011,JOCELYN,ORANGE,F,5
2011,JOCELYN,WESTCHESTER,F,6
2011,JOCELYN,NASSAU,F,11
2011,JOCELYN,QUEENS,F,23
2011,ALAN,NEW YORK,M,13
2011,JOEL,ERIE,M,5
2011,JOEL,KINGS,M,60
2011,JOEL,BRONX,M,36
2011,JOEL,ORANGE,M,17
2011,JOEL,NEW YORK,M,16
2011,JOEL,NASSAU,M,19
2011,JOEL,MONROE,M,5
2011,JOEL,WESTCHESTER,M,16
2011,JOEL,SUFFOLK,M,24
2011,JOEL,QUEENS,M,38
2011,ALAN,BRONX,M,15
2011,JOHAN,WESTCHESTER,M,5
2011,JOHAN,NASSAU,M,9
2011,JOHAN,QUEENS,M,12
2011,JOHANNA,SUFFOLK,F,5
2011,ABIGAIL,DUTCHESS,F,22
2011,ABIGAIL,SUFFOLK,F,68
2011,ABIGAIL,ONEIDA,F,14
2011,ABIGAIL,KINGS,F,74
2011,ABIGAIL,CHENANGO,F,5
2011,ABIGAIL,WAYNE,F,9
2011,ABIGAIL,ROCKLAND,F,7
2011,ABIGAIL,WESTCHESTER,F,42
2011,ABIGAIL,BROOME,F,10
2011,ABIGAIL,MONROE,F,21
2011,JOHN,KINGS,M,77
2011,JOHN,BRONX,M,42
2011,JOHN,ORANGE,M,15
2011,JOHN,ERIE,M,24
2011,JOHN,MONROE,M,21
2011,JOHN,NIAGARA,M,8
2011,JOHN,ROCKLAND,M,9
2011,JOHN,ONEIDA,M,5
2011,JOHN,RENSSELAER,M,6
2011,JOHN,DUTCHESS,M,10
2011,JOHN,SARATOGA,M,7
2011,JOHN,ONTARIO,M,5
2011,JOHN,NEW YORK,M,79
2011,JOHN,ULSTER,M,6
2011,JOHN,SUFFOLK,M,94
2011,JOHN,RICHMOND,M,28
2011,JOHN,SCHENECTADY,M,5
2011,JOHN,QUEENS,M,68
2011,JOHN,ALBANY,M,8
2011,JOHN,NASSAU,M,73
2011,JOHN,TOMPKINS,M,5
2011,JOHN,ONONDAGA,M,21
2011,JOHN,WESTCHESTER,M,53
2011,ALANA,KINGS,F,11
2011,ALANA,ONONDAGA,F,7
2011,ALANA,ERIE,F,15
2011,JOHNATHAN,QUEENS,M,12
2011,JOHNATHAN,KINGS,M,10
2011,JOHNATHAN,SUFFOLK,M,8
2011,JOHNNY,QUEENS,M,12
2011,JOHNNY,KINGS,M,14
2011,JOLIE,NASSAU,F,5
2011,JONAH,MONROE,M,7
2011,JONAH,SUFFOLK,M,6
2011,JONAH,WESTCHESTER,M,12
2011,JONAH,BRONX,M,10
2011,JONAH,NASSAU,M,12
2011,JONAH,QUEENS,M,17
2011,JONAH,KINGS,M,23
2011,JONAH,NEW YORK,M,24
2011,JONAS,ST LAWRENCE,M,6
2011,JONATHAN,WESTCHESTER,M,30
2011,JONATHAN,QUEENS,M,117
2011,JONATHAN,BRONX,M,66
2011,JONATHAN,ONONDAGA,M,10
2011,JONATHAN,KINGS,M,117
2011,JONATHAN,SCHENECTADY,M,5
2011,JONATHAN,ORANGE,M,9
2011,JONATHAN,RICHMOND,M,19
2011,JONATHAN,JEFFERSON,M,6
2011,JONATHAN,NASSAU,M,51
2011,JONATHAN,DUTCHESS,M,5
2011,JONATHAN,ROCKLAND,M,9
2011,JONATHAN,ERIE,M,21
2011,JONATHAN,MONROE,M,24
2011,JONATHAN,NEW YORK,M,44
2011,JONATHAN,SUFFOLK,M,49
2011,AVA,SULLIVAN,F,5
2011,AVA,WAYNE,F,7
2011,AVA,STEUBEN,F,10
2011,AVA,NEW YORK,F,69
2011,AVA,ORANGE,F,13
2011,AVA,QUEENS,F,71
2011,AVA,NIAGARA,F,15
2011,AVA,CLINTON,F,6
2011,AVA,TIOGA,F,5
2011,AVA,PUTNAM,F,12
2011,AVA,BROOME,F,10
2011,AVA,SARATOGA,F,12
2011,AVA,ROCKLAND,F,12
2011,AVA,WESTCHESTER,F,56
2011,AVA,BRONX,F,23
2011,AVA,MONTGOMERY,F,6
2011,AVA,ERIE,F,47
2011,AVA,DUTCHESS,F,19
2011,AVA,ST LAWRENCE,F,11
2011,AVA,RICHMOND,F,43
2011,JORDAN,KINGS,M,61
2011,JORDAN,MONROE,M,17
2011,JORDAN,NASSAU,M,31
2011,JORDAN,ORANGE,M,6
2011,JORDAN,SUFFOLK,M,38
2011,JORDAN,RICHMOND,M,11
2011,JORDAN,MONTGOMERY,M,5
2011,JORDAN,WESTCHESTER,M,19
2011,JORDAN,SUFFOLK,F,7
2011,JORDAN,WESTCHESTER,F,6
2011,JORDAN,NEW YORK,M,25
2011,JORDAN,ERIE,M,15
2011,JORDAN,QUEENS,M,47
2011,JORDAN,JEFFERSON,M,11
2011,JORDAN,ALBANY,M,8
2011,JORDAN,BRONX,M,36
2011,JORDAN,ONONDAGA,M,11
2011,AVA,MONROE,F,49
2011,AVA,ONTARIO,F,6
2011,AVA,KINGS,F,76
2011,AVA,ONONDAGA,F,35
2011,AVA,SUFFOLK,F,106
2011,AVA,CAYUGA,F,5
2011,AVA,ONEIDA,F,10
2011,AVA,JEFFERSON,F,17
2011,JORDYN,NASSAU,F,12
2011,JORDYN,KINGS,F,11
2011,JORDYN,MONROE,F,7
2011,JORDYN,SUFFOLK,F,5
2011,JORDYN,ERIE,F,5
2011,AVA,ULSTER,F,9
2011,AVA,ALBANY,F,15
2011,AVA,RENSSELAER,F,9
2011,AVA,NASSAU,F,76
2011,AVA,LIVINGSTON,F,5
2011,AVA,SCHENECTADY,F,10
2011,JORGE,QUEENS,M,10
2011,JORGE,SUFFOLK,M,9
2011,JORGE,NASSAU,M,6
2011,JORGE,KINGS,M,20
2011,JORGE,WESTCHESTER,M,6
2011,ALANA,QUEENS,F,17
2011,JOSE,KINGS,M,26
2011,JOSE,NEW YORK,M,13
2011,JOSE,QUEENS,M,42
2011,JOSE,SUFFOLK,M,11
2011,JOSE,MONROE,M,9
2011,JOSE,WESTCHESTER,M,25
2011,JOSE,ERIE,M,5
2011,JOSE,BRONX,M,53
2011,JOSE,NASSAU,M,13
2011,JOSE,ORANGE,M,6
2011,ALANA,WESTCHESTER,F,5
2011,ABIGAIL,ALBANY,F,13
2011,ALANNA,MONROE,F,6
2011,JOSELYN,SUFFOLK,F,5
2011,JOSELYN,QUEENS,F,14
2011,ABIGAIL,QUEENS,F,85
2011,ABIGAIL,SARATOGA,F,12
2011,ABIGAIL,ERIE,F,31
2011,ABIGAIL,NIAGARA,F,6
2011,ABIGAIL,NEW YORK,F,52
2011,AVERY,ONEIDA,F,9
2011,AVERY,ST LAWRENCE,F,6
2011,AVERY,ERIE,F,19
2011,AVERY,NASSAU,F,25
2011,AVERY,ONONDAGA,F,11
2011,AVERY,MONROE,F,20
2011,AVERY,WESTCHESTER,M,7
2011,JOSEPH,ONONDAGA,M,25
2011,JOSEPH,ST LAWRENCE,M,9
2011,JOSEPH,CHEMUNG,M,6
2011,JOSEPH,ONEIDA,M,12
2011,JOSEPH,MADISON,M,8
2011,JOSEPH,ERIE,M,58
2011,JOSEPH,DUTCHESS,M,20
2011,JOSEPH,ROCKLAND,M,27
2011,JOSEPH,BRONX,M,67
2011,JOSEPH,WAYNE,M,6
2011,JOSEPH,PUTNAM,M,8
2011,JOSEPH,KINGS,M,191
2011,JOSEPH,MONROE,M,26
2011,JOSEPH,BROOME,M,17
2011,JOSEPH,NEW YORK,M,54
2011,JOSEPH,ONTARIO,M,5
2011,JOSEPH,SARATOGA,M,12
2011,JOSEPH,SUFFOLK,M,147
2011,JOSEPH,WARREN,M,5
2011,JOSEPH,RICHMOND,M,59
2011,JOSEPH,SCHENECTADY,M,11
2011,JOSEPH,WESTCHESTER,M,65
2011,JOSEPH,RENSSELAER,M,14
2011,JOSEPH,JEFFERSON,M,7
2011,JOSEPH,ORANGE,M,61
2011,JOSEPH,ALBANY,M,25
2011,JOSEPH,OSWEGO,M,5
2011,JOSEPH,NASSAU,M,121
2011,JOSEPH,NIAGARA,M,16
2011,JOSEPH,QUEENS,M,102
2011,AVERY,QUEENS,M,10
2011,AVERY,DUTCHESS,F,10
2011,AVERY,RENSSELAER,F,6
2011,AVERY,SARATOGA,F,9
2011,AVERY,NIAGARA,F,5
2011,AVERY,SUFFOLK,F,27
2011,JOSEPHINE,SARATOGA,F,5
2011,JOSEPHINE,NASSAU,F,9
2011,JOSEPHINE,MONROE,F,5
2011,JOSEPHINE,NEW YORK,F,18
2011,JOSEPHINE,SUFFOLK,F,7
2011,JOSEPHINE,KINGS,F,21
2011,JOSEPHINE,ONONDAGA,F,5
2011,AVERY,ERIE,M,5
2011,AVERY,ALBANY,F,10
2011,AVERY,NEW YORK,F,33
2011,AVERY,KINGS,M,16
2011,AVERY,KINGS,F,15
2011,AVERY,WESTCHESTER,F,12
2011,AVERY,SUFFOLK,M,5
2011,AVERY,ROCKLAND,F,6
2011,AVERY,NASSAU,M,5
2011,AVERY,QUEENS,F,10
2011,AVI,KINGS,M,10
2011,AVIANNA,SUFFOLK,F,5
2011,ALBERT,KINGS,M,14
2011,ALBERT,SUFFOLK,M,7
2011,AVRAHAM,KINGS,M,27
2011,AVRAHAM,QUEENS,M,11
2011,AVRAHAM,ROCKLAND,M,11
2011,JOSHUA,SARATOGA,M,8
2011,JOSHUA,ERIE,M,36
2011,JOSHUA,NASSAU,M,77
2011,JOSHUA,ONONDAGA,M,24
2011,JOSHUA,KINGS,M,141
2011,JOSHUA,ALBANY,M,6
2011,JOSHUA,SCHENECTADY,M,6
2011,JOSHUA,BRONX,M,99
2011,JOSHUA,RENSSELAER,M,7
2011,JOSHUA,RICHMOND,M,20
2011,JOSHUA,ROCKLAND,M,21
2011,JOSHUA,PUTNAM,M,5
2011,JOSHUA,NEW YORK,M,55
2011,JOSHUA,ONEIDA,M,12
2011,JOSHUA,ORANGE,M,18
2011,JOSHUA,JEFFERSON,M,5
2011,JOSHUA,SUFFOLK,M,67
2011,JOSHUA,QUEENS,M,154
2011,JOSHUA,MONROE,M,40
2011,JOSHUA,DUTCHESS,M,11
2011,JOSHUA,NIAGARA,M,9
2011,JOSHUA,WESTCHESTER,M,47
2011,AVROHOM,ROCKLAND,M,12
2011,AVROHOM,KINGS,M,20
2011,AVRUM,KINGS,M,10
2011,ALEC,KINGS,M,10
2011,AXEL,KINGS,M,15
2011,AXEL,NASSAU,M,6
2011,AXEL,WESTCHESTER,M,8
2011,AXEL,SUFFOLK,M,17
2011,JOSIAH,KINGS,M,97
2011,JOSIAH,MONROE,M,11
2011,JOSIAH,NASSAU,M,7
2011,JOSIAH,WESTCHESTER,M,14
2011,JOSIAH,BRONX,M,35
2011,JOSIAH,ALBANY,M,5
2011,JOSIAH,SUFFOLK,M,12
2011,JOSIAH,QUEENS,M,29
2011,JOSIAH,ERIE,M,6
2011,AXEL,QUEENS,M,30
2011,AXEL,NEW YORK,M,13
2011,AXEL,BRONX,M,18
2011,ALEENA,SUFFOLK,F,6
2011,JOSUE,BRONX,M,16
2011,JOSUE,WESTCHESTER,M,8
2011,JOSUE,NASSAU,M,8
2011,JOSUE,QUEENS,M,12
2011,JOSUE,SUFFOLK,M,18
2011,JOY,QUEENS,F,11
2011,JOY,KINGS,F,15
2011,AYAAN,KINGS,M,12
2011,JOYCE,QUEENS,F,11
2011,JOYCE,KINGS,F,30
2011,AYAAN,QUEENS,M,13
2011,JUAN,QUEENS,M,31
2011,JUAN,NASSAU,M,10
2011,JUAN,WESTCHESTER,M,7
2011,JUAN,SUFFOLK,M,10
2011,JUAN,NEW YORK,M,17
2011,JUAN,BRONX,M,31
2011,JUAN,MONROE,M,8
2011,JUAN,KINGS,M,19
2011,JUDAH,MONROE,M,5
2011,JUDAH,NEW YORK,M,12
2011,JUDAH,KINGS,M,17
2011,JUDAH,NASSAU,M,5
2011,JUDE,NASSAU,M,5
2011,ABIGAIL,BRONX,F,46
2011,ABIGAIL,ULSTER,F,11
2011,ALEJANDRA,WESTCHESTER,F,5
2011,ALEJANDRA,SUFFOLK,F,5
2011,JULIA,WESTCHESTER,F,32
2011,JULIA,ORANGE,F,10
2011,JULIA,MONROE,F,10
2011,JULIA,NIAGARA,F,5
2011,JULIA,SUFFOLK,F,40
2011,JULIA,KINGS,F,38
2011,JULIA,ONONDAGA,F,7
2011,JULIA,NEW YORK,F,47
2011,JULIA,ALBANY,F,8
2011,JULIA,NASSAU,F,54
2011,JULIA,ERIE,F,18
2011,JULIA,QUEENS,F,52
2011,JULIA,RICHMOND,F,17
2011,JULIA,MADISON,F,6
2011,JULIA,SARATOGA,F,7
2011,AYDEN,NEW YORK,M,26
2011,AYDEN,ERIE,M,9
2011,AYDEN,CHAUTAUQUA,M,5
2011,AYDEN,MONROE,M,11
2011,AYDEN,KINGS,M,69
2011,JULIAN,ERIE,M,26
2011,JULIAN,MONROE,M,12
2011,JULIAN,QUEENS,M,59
2011,JULIAN,WESTCHESTER,M,34
2011,JULIAN,ONONDAGA,M,12
2011,JULIAN,NASSAU,M,16
2011,JULIAN,RICHMOND,M,13
2011,JULIAN,BRONX,M,34
2011,JULIAN,ORANGE,M,8
2011,JULIAN,CHEMUNG,M,7
2011,JULIAN,NEW YORK,M,46
2011,JULIAN,DUTCHESS,M,7
2011,JULIAN,SUFFOLK,M,18
2011,JULIAN,KINGS,M,64
2011,JULIAN,ALBANY,M,5
2011,JULIAN,ONEIDA,M,6
2011,JULIAN,TOMPKINS,M,5
2011,AYDEN,ORANGE,M,5
2011,AYDEN,NASSAU,M,20
2011,AYDEN,ONONDAGA,M,6
2011,AYDEN,SUFFOLK,M,14
2011,AYDEN,ONEIDA,M,9
2011,AYDEN,QUEENS,M,61
2011,AYDEN,BRONX,M,64
2011,AYDEN,RICHMOND,M,10
2011,AYDEN,WESTCHESTER,M,10
2011,AYLIN,SUFFOLK,F,6
2011,JULIANA,RICHMOND,F,11
2011,JULIANA,ERIE,F,11
2011,JULIANA,NEW YORK,F,11
2011,JULIANA,ORANGE,F,7
2011,JULIANA,SARATOGA,F,6
2011,JULIANA,SUFFOLK,F,31
2011,JULIANA,QUEENS,F,19
2011,JULIANA,NASSAU,F,25
2011,JULIANA,ONONDAGA,F,8
2011,JULIANA,KINGS,F,11
2011,JULIANA,ULSTER,F,5
2011,JULIANA,WESTCHESTER,F,14
2011,AYLIN,NASSAU,F,8
2011,AYLIN,WESTCHESTER,F,5
2011,ABIGAIL,RENSSELAER,F,9
2011,ABIGAIL,RICHMOND,F,13
2011,JULIANNA,WESTCHESTER,F,9
2011,JULIANNA,QUEENS,F,18
2011,JULIANNA,ONEIDA,F,6
2011,JULIANNA,SCHENECTADY,F,5
2011,JULIANNA,ONONDAGA,F,5
2011,JULIANNA,ERIE,F,9
2011,JULIANNA,KINGS,F,11
2011,JULIANNA,NASSAU,F,24
2011,JULIANNA,MONROE,F,11
2011,JULIANNA,RICHMOND,F,13
2011,JULIANNA,SUFFOLK,F,40
2011,JULIANNA,ALBANY,F,5
2011,ABIGAIL,ORANGE,F,10
2011,JULIE,SUFFOLK,F,8
2011,JULIE,KINGS,F,11
2011,JULIE,QUEENS,F,10
2011,JULIEN,NEW YORK,M,10
2011,JULIEN,NASSAU,M,6
2011,BAILA,ORANGE,F,6
2011,BAILA,KINGS,F,36
2011,BAILA,ROCKLAND,F,13
2011,JULIET,NASSAU,F,16
2011,JULIET,KINGS,F,12
2011,JULIET,QUEENS,F,13
2011,JULIET,NEW YORK,F,20
2011,JULIET,WESTCHESTER,F,9
2011,JULIET,SUFFOLK,F,11
2011,ABIGAIL,JEFFERSON,F,13
2011,JULIETTE,SUFFOLK,F,8
2011,JULIETTE,NASSAU,F,9
2011,JULIETTE,NEW YORK,F,16
2011,JULIETTE,WESTCHESTER,F,6
2011,JULISSA,NASSAU,F,6
2011,JULISSA,SUFFOLK,F,9
2011,BARUCH,KINGS,M,17
2011,JULIUS,KINGS,M,14
2011,JULIUS,ERIE,M,5
2011,JULIUS,BRONX,M,18
2011,BARUCH,ROCKLAND,M,6
2011,BATSHEVA,KINGS,F,14
2011,BATSHEVA,ROCKLAND,F,11
2011,BATYA,KINGS,F,11
2011,BEATRICE,NEW YORK,F,26
2011,ALEJANDRO,KINGS,M,20
2011,ALEJANDRO,MONROE,M,5
2011,ALEJANDRO,ORANGE,M,6
2011,ALEJANDRO,SUFFOLK,M,9
2011,ALEJANDRO,BRONX,M,19
2011,JUSTIN,NASSAU,M,82
2011,JUSTIN,RICHMOND,M,28
2011,JUSTIN,KINGS,M,164
2011,JUSTIN,ROCKLAND,M,13
2011,JUSTIN,MONROE,M,17
2011,JUSTIN,QUEENS,M,203
2011,JUSTIN,ALBANY,M,7
2011,JUSTIN,ONEIDA,M,6
2011,JUSTIN,DUTCHESS,M,10
2011,JUSTIN,WESTCHESTER,M,54
2011,JUSTIN,ONONDAGA,M,5
2011,JUSTIN,SUFFOLK,M,96
2011,JUSTIN,MONTGOMERY,M,5
2011,JUSTIN,ORANGE,M,11
2011,JUSTIN,ERIE,M,15
2011,JUSTIN,NEW YORK,M,65
2011,JUSTIN,BRONX,M,118
2011,KADEN,SUFFOLK,M,9
2011,KADEN,MONROE,M,6
2011,KADEN,ONONDAGA,M,5
2011,KADEN,QUEENS,M,17
2011,KADEN,KINGS,M,16
2011,KAELYN,ERIE,F,7
2011,BELLA,BRONX,F,34
2011,BELLA,NIAGARA,F,5
2011,BELLA,KINGS,F,42
2011,KAI,NASSAU,M,5
2011,KAI,QUEENS,M,17
2011,KAI,NEW YORK,M,15
2011,KAI,KINGS,M,16
2011,KAI,SUFFOLK,M,7
2011,BELLA,SUFFOLK,F,18
2011,BELLA,ORANGE,F,8
2011,KAIDEN,QUEENS,M,10
2011,KAIDEN,ERIE,M,8
2011,KAIDEN,KINGS,M,19
2011,KAIDEN,NASSAU,M,5
2011,KAIDEN,BRONX,M,10
2011,BELLA,NASSAU,F,13
2011,BELLA,ERIE,F,8
2011,KAILEY,NASSAU,F,5
2011,KAILEY,WESTCHESTER,F,6
2011,KAILEY,KINGS,F,12
2011,KAILYN,SUFFOLK,F,5
2011,BELLA,QUEENS,F,22
2011,BELLA,WESTCHESTER,F,9
2011,BELLA,ONONDAGA,F,6
2011,BELLA,NEW YORK,F,10
2011,BELLA,MONROE,F,5
2011,BELLA,ULSTER,F,5
2011,ALEJANDRO,QUEENS,M,24
2011,ALEJANDRO,NASSAU,M,6
2011,BEN,KINGS,M,14
2011,BEN,QUEENS,M,10
2011,KAITLYN,SUFFOLK,F,28
2011,KAITLYN,WESTCHESTER,F,14
2011,KAITLYN,NASSAU,F,26
2011,KAITLYN,BRONX,F,21
2011,KAITLYN,MONROE,F,9
2011,KAITLYN,QUEENS,F,26
2011,KAITLYN,ORANGE,F,6
2011,KAITLYN,KINGS,F,20
2011,KAITLYN,ERIE,F,7
2011,KALEB,OSWEGO,M,5
2011,KALEB,SUFFOLK,M,6
2011,KALEB,MONROE,M,5
2011,KALEB,STEUBEN,M,5
2011,KALEB,ERIE,M,8
2011,KALIYAH,KINGS,F,10
2011,KAMERON,QUEENS,M,11
2011,KAMILA,SUFFOLK,F,7
2011,KAMILA,BRONX,F,12
2011,KAMILA,QUEENS,F,14
2011,KARA,ONONDAGA,F,5
2011,KARA,ERIE,F,6
2011,KAREN,QUEENS,F,19
2011,KAREN,WESTCHESTER,F,8
2011,KAREN,NASSAU,F,5
2011,KAREN,SUFFOLK,F,6
2011,KAREN,KINGS,F,31
2011,ALEJANDRO,WESTCHESTER,M,14
2011,KARINA,QUEENS,F,11
2011,KARINA,WESTCHESTER,F,5
2011,KARLA,WESTCHESTER,F,5
2011,KARLA,NASSAU,F,6
2011,ALESSANDRA,KINGS,F,12
2011,ALESSANDRA,NASSAU,F,8
2011,KATE,QUEENS,F,19
2011,KATE,WESTCHESTER,F,7
2011,KATE,BRONX,F,11
2011,KATE,NASSAU,F,10
2011,KATE,NEW YORK,F,13
2011,KATE,SUFFOLK,F,12
2011,KATE,KINGS,F,11
2011,ALESSANDRO,WESTCHESTER,M,5
2011,ALESSIA,WESTCHESTER,F,7
2011,ALESSIA,NASSAU,F,5
2011,KATELYN,ERIE,F,5
2011,KATELYN,NASSAU,F,14
2011,KATELYN,SUFFOLK,F,14
2011,KATELYN,WESTCHESTER,F,6
2011,KATELYN,QUEENS,F,32
2011,KATELYN,BRONX,F,14
2011,KATELYN,MONROE,F,5
2011,KATERINA,NASSAU,F,7
2011,KATHERINE,KINGS,F,31
2011,KATHERINE,ONONDAGA,F,7
2011,KATHERINE,BRONX,F,17
2011,KATHERINE,ERIE,F,5
2011,KATHERINE,NASSAU,F,30
2011,KATHERINE,NEW YORK,F,30
2011,KATHERINE,ORANGE,F,6
2011,KATHERINE,SUFFOLK,F,25
2011,KATHERINE,MONROE,F,8
2011,KATHERINE,ROCKLAND,F,8
2011,KATHERINE,RICHMOND,F,11
2011,KATHERINE,QUEENS,F,38
2011,KATHERINE,WESTCHESTER,F,22
2011,KATHLEEN,WESTCHESTER,F,5
2011,KATHRYN,NASSAU,F,6
2011,KATHRYN,SUFFOLK,F,5
2011,KATIE,QUEENS,F,11
2011,KATIE,NASSAU,F,5
2011,KATIE,KINGS,F,13
2011,KATIE,SUFFOLK,F,6
2011,KATIE,WESTCHESTER,F,6
2011,KAYDEN,ERIE,M,8
2011,KAYDEN,KINGS,M,27
2011,KAYDEN,SUFFOLK,M,8
2011,KAYDEN,NASSAU,M,10
2011,KAYDEN,MONROE,M,7
2011,KAYDEN,ONONDAGA,M,6
2011,KAYDEN,BRONX,M,23
2011,BENJAMIN,JEFFERSON,M,5
2011,BENJAMIN,SUFFOLK,M,52
2011,BENJAMIN,RICHMOND,M,15
2011,BENJAMIN,ONTARIO,M,6
2011,BENJAMIN,WAYNE,M,7
2011,BENJAMIN,RENSSELAER,M,5
2011,BENJAMIN,ONEIDA,M,7
2011,BENJAMIN,OTSEGO,M,5
2011,BENJAMIN,WESTCHESTER,M,46
2011,BENJAMIN,ALBANY,M,11
2011,BENJAMIN,DUTCHESS,M,14
2011,BENJAMIN,BROOME,M,8
2011,KAYLA,ONONDAGA,F,5
2011,KAYLA,SUFFOLK,F,44
2011,KAYLA,MONROE,F,13
2011,KAYLA,RICHMOND,F,15
2011,KAYLA,KINGS,F,66
2011,KAYLA,WESTCHESTER,F,26
2011,KAYLA,PUTNAM,F,7
2011,KAYLA,ERIE,F,10
2011,KAYLA,ORANGE,F,8
2011,KAYLA,NASSAU,F,19
2011,KAYLA,NEW YORK,F,25
2011,KAYLA,QUEENS,F,68
2011,KAYLA,BRONX,F,43
2011,BENJAMIN,MADISON,M,5
2011,BENJAMIN,ONONDAGA,M,20
2011,BENJAMIN,BRONX,M,24
2011,BENJAMIN,NASSAU,M,43
2011,BENJAMIN,SCHENECTADY,M,8
2011,BENJAMIN,ULSTER,M,7
2011,BENJAMIN,MONROE,M,36
2011,BENJAMIN,SARATOGA,M,9
2011,BENJAMIN,KINGS,M,113
2011,BENJAMIN,ERIE,M,43
2011,BENJAMIN,CHAUTAUQUA,M,6
2011,BENJAMIN,TOMPKINS,M,6
2011,BENJAMIN,QUEENS,M,85
2011,BENJAMIN,NIAGARA,M,9
2011,KAYLEE,ONONDAGA,F,6
2011,KAYLEE,DUTCHESS,F,8
2011,KAYLEE,ROCKLAND,F,7
2011,KAYLEE,KINGS,F,38
2011,KAYLEE,NASSAU,F,14
2011,KAYLEE,RICHMOND,F,12
2011,KAYLEE,ERIE,F,17
2011,KAYLEE,BRONX,F,44
2011,KAYLEE,NIAGARA,F,5
2011,KAYLEE,SARATOGA,F,5
2011,KAYLEE,WESTCHESTER,F,17
2011,KAYLEE,NEW YORK,F,10
2011,KAYLEE,SUFFOLK,F,30
2011,KAYLEE,JEFFERSON,F,5
2011,KAYLEE,QUEENS,F,38
2011,KAYLEE,ALBANY,F,5
2011,KAYLEEN,BRONX,F,11
2011,BENJAMIN,NEW YORK,M,108
2011,BENJAMIN,ORANGE,M,15
2011,KAYLEIGH,NASSAU,F,6
2011,KAYLEIGH,SUFFOLK,F,12
2011,BENJAMIN,ROCKLAND,M,7
